"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene" "mgi_description"
1.55757454857288e-86 1.85900185948092 0.831 0.216 2.93384741969187e-82 "25" "Fabp5" "fatty acid binding protein 5, epidermal"
1.80287259787523e-86 2.62014090436759 1 0.912 3.39589082535779e-82 "25" "Fth1" "ferritin heavy polypeptide 1"
2.4389497758046e-82 2.21412775452165 0.974 0.476 4.59400579770555e-78 "25" "Ftl1" "ferritin light polypeptide 1"
2.12628199059524e-78 2.08697793336419 0.994 0.59 4.00506475748519e-74 "25" "Psap" "prosaposin"
8.55702442753452e-69 1.43635542835911 0.929 0.421 1.6118011211704e-64 "25" "Anxa2" "annexin A2"
2.08242263039223e-68 1.89802698773321 0.961 0.526 3.9224512666068e-64 "25" "Prdx1" "peroxiredoxin 1"
4.13209908677727e-67 1.22008864913067 0.942 0.397 7.78322183985367e-63 "25" "Ctsb" "cathepsin B"
2.7907704029366e-51 1.82539996416664 0.461 0.097 5.25669513097138e-47 "25" "Hmox1" "heme oxygenase 1"
2.13457092036334e-38 0.492278713524096 0.864 0.334 4.02067778559638e-34 "25" "Lgals1" "lectin, galactose binding, soluble 1"
6.1514271657511e-36 0.618922854221575 0.597 0.209 1.15868282094088e-31 "25" "Lgmn" "legumain"
8.72975410795317e-33 1.19418418563106 0.747 0.341 1.64433648377406e-28 "25" "Gm38733" NA
6.73540514643059e-21 0.909758660115628 0.273 0.074 1.26868091338167e-16 "25" "Mt2" "metallothionein 2"
8.44982962352134e-16 -2.51961511921302 0.227 0.514 1.59160990788648e-11 "25" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
4.06678325886281e-13 0.314784243260426 0.994 0.838 7.660192946394e-09 "25" "Tmsb10" "thymosin, beta 10"
2.41155836331919e-12 -1.18190525973547 0.182 0.464 4.54241133314802e-08 "25" "Sparc" "secreted acidic cysteine rich glycoprotein"
7.63574290617881e-11 0.781875138563477 0.305 0.13 1.43826853380784e-06 "25" "Hbb-bt" "hemoglobin, beta adult t chain"
4.92849929680531e-10 1.37777866219938 0.312 0.144 9.28332127546249e-06 "25" "Hba-a2" "hemoglobin alpha, adult chain 2"
8.70010442231581e-10 1.36831508155317 0.325 0.156 1.63875166898741e-05 "25" "Hba-a1" "hemoglobin alpha, adult chain 1"
4.38461661968151e-08 -0.536146711170924 0.104 0.303 0.00082588638648321 "25" "Csrp1" "cysteine and glycine-rich protein 1"
4.84967449757491e-07 -0.652561427131203 0.084 0.257 0.00913484688363211 "25" "Igfbp7" "insulin-like growth factor binding protein 7"
5.49316455964437e-07 -0.846011775448264 0.097 0.269 0.0103469247645461 "25" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
9.65641675149081e-07 1.36837524339273 0.448 0.303 0.0181888265931081 "25" "Hbb-bs" "hemoglobin, beta adult s chain"
5.35288302008689e-112 3.38611876263806 0.682 0.103 1.00826904566357e-107 "26" "Acta2" "actin alpha 2, smooth muscle, aorta"
1.09480690158232e-102 1.50608065268665 0.938 0.195 2.06217827982045e-98 "26" "Col3a1" "collagen, type III, alpha 1"
3.10980357838198e-99 2.77169450533942 0.698 0.118 5.8576260202403e-95 "26" "Tagln" "transgelin"
2.60269560593087e-82 2.13887866561154 1 0.456 4.9024374433314e-78 "26" "Sparc" "secreted acidic cysteine rich glycoprotein"
8.42913805820148e-68 0.980143563433985 0.806 0.183 1.58771244464283e-63 "26" "Col1a1" "collagen, type I, alpha 1"
2.64988960356161e-47 0.757530247458407 0.519 0.111 4.99133205726864e-43 "26" "Mdk" "midkine"
3.25126702778833e-40 0.912817754286747 0.977 0.622 6.12408657354209e-36 "26" "Cst3" "cystatin C"
4.05978096899308e-40 1.59323997846892 0.775 0.336 7.64700343319536e-36 "26" "Lgals1" "lectin, galactose binding, soluble 1"
7.46555920518526e-30 0.495718209399205 0.597 0.19 1.40621273188869e-25 "26" "Nrep" "neuronal regeneration related protein"
4.07686868399662e-23 -3.17380236951285 0.062 0.515 7.67918985317604e-19 "26" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
1.18308787815043e-20 1.06862704939527 0.574 0.252 2.22846432728415e-16 "26" "Igfbp7" "insulin-like growth factor binding protein 7"
2.88643905391632e-19 3.69786720357454 0.481 0.21 5.43689660195678e-15 "26" "Eln" "elastin"
3.77601491625149e-19 -1.61489351888327 0.783 0.914 7.1125016962513e-15 "26" "Fth1" "ferritin heavy polypeptide 1"
4.75871002152875e-15 -1.23439605563221 0.023 0.362 8.96350619655156e-11 "26" "Ctss" "cathepsin S"
2.7319677483137e-10 -2.26816696431114 0.605 0.302 5.14593445072369e-06 "26" "Hbb-bs" "hemoglobin, beta adult s chain"
1.09975070230617e-09 -0.966721102043644 0.031 0.27 2.0714904228639e-05 "26" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
1.48818693640874e-08 -0.918904678865901 0.271 0.483 0.000280314891341951 "26" "Ftl1" "ferritin light polypeptide 1"
2.14862239149891e-08 0.326865201291694 0.519 0.298 0.000404714513662735 "26" "Csrp1" "cysteine and glycine-rich protein 1"
3.33249924316001e-08 -4.04180136288933 0.209 0.434 0.00062770955744162 "26" "Sftpc" "surfactant associated protein C"
8.92987708062035e-08 -0.671113888167198 0.07 0.277 0.00168203164690565 "26" "Sgk1" "serum/glucocorticoid regulated kinase 1"
4.31892079604784e-07 -0.630782123387781 0.248 0.44 0.00813511921143571 "26" "Selenop" "selenoprotein P"
4.10419405348673e-61 1.36665276901035 0.806 0.207 7.73065991914761e-57 "27" "Eln" "elastin"
1.0955625154783e-48 0.444554108486637 0.411 0.07 2.06360155415492e-44 "27" "Stab1" "stabilin 1"
5.78726911223709e-31 0.451532944448547 0.845 0.367 1.09009000998098e-26 "27" "Cd9" "CD9 antigen"
1.93927289880413e-16 -1.31274479604423 0.845 0.914 3.65281443218746e-12 "27" "Fth1" "ferritin heavy polypeptide 1"
1.03085588547684e-11 -1.05045445248241 0.07 0.362 1.94172014588418e-07 "27" "Ctss" "cathepsin S"
2.98130894821174e-10 -0.970225519124309 0.085 0.342 5.61559353485164e-06 "27" "Lgals1" "lectin, galactose binding, soluble 1"
7.1011946455465e-08 -0.735307773090483 0.054 0.257 0.00133758102343514 "27" "Igfbp7" "insulin-like growth factor binding protein 7"
2.3625388649391e-07 -2.41413092143384 0.403 0.512 0.0044500782059993 "27" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
2.92209942967252e-07 -0.763475634403739 0.295 0.483 0.00550406648573116 "27" "Ftl1" "ferritin light polypeptide 1"
6.90360651924985e-07 -0.964544202562982 0.519 0.653 0.013003633239659 "27" "LOC100862446" NA
4.05394826371863e-165 4.32397707108934 1 0.181 7.63601694954041e-161 "28" "Col1a1" "collagen, type I, alpha 1"
2.59491423162466e-158 4.13876105904804 1 0.194 4.88778044668822e-154 "28" "Col3a1" "collagen, type III, alpha 1"
2.59814069607415e-112 2.19387209280962 0.961 0.248 4.89385781512526e-108 "28" "Igfbp7" "insulin-like growth factor binding protein 7"
4.80274231874876e-103 1.64506041766355 0.915 0.198 9.04644543159516e-99 "28" "Mfap4" "microfibrillar-associated protein 4"
4.86516974819397e-101 2.3511400640961 0.907 0.206 9.16403373769817e-97 "28" "Eln" "elastin"
3.35847568302436e-80 2.69855442997597 1 0.456 6.32602479654469e-76 "28" "Sparc" "secreted acidic cysteine rich glycoprotein"
4.75170291679907e-60 1.29189887963966 0.891 0.33 8.95030761408273e-56 "28" "Apoe" "apolipoprotein E"
1.85971100473652e-58 1.11289367838483 0.891 0.3 3.5029516485217e-54 "28" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
9.24886403626954e-56 1.61375128199328 0.992 0.622 1.74211602987173e-51 "28" "Cst3" "cystatin C"
2.2849391095008e-40 0.984129279003322 0.775 0.296 4.30391130665571e-36 "28" "Csrp1" "cysteine and glycine-rich protein 1"
5.75984387316693e-37 0.543712942306679 0.457 0.106 1.08492419194972e-32 "28" "Maf" "avian musculoaponeurotic fibrosarcoma oncogene homolog"
4.94599357561179e-35 1.10732883185571 0.798 0.335 9.31627349902236e-31 "28" "Lgals1" "lectin, galactose binding, soluble 1"
2.17550370716259e-28 0.595733733341109 0.426 0.112 4.09777878281145e-24 "28" "Mdk" "midkine"
5.4747491249862e-22 0.358077286302749 0.426 0.129 1.0312237451824e-17 "28" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
4.88697120767926e-18 -1.75613264027609 0.101 0.515 9.20509896678465e-14 "28" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
4.66723711978344e-14 -1.20207913230216 0.039 0.362 8.79120783882409e-10 "28" "Ctss" "cathepsin S"
3.11247930097472e-13 0.294662860033154 0.721 0.4 5.86266601131599e-09 "28" "Ctsb" "cathepsin B"
3.60981980613453e-11 0.39573731435248 0.713 0.436 6.799456586835e-07 "28" "Selenop" "selenoprotein P"
3.40890277347283e-09 -0.934615085631448 0.039 0.27 6.42100926411342e-05 "28" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
7.23254307686756e-09 -3.97817058496707 0.194 0.434 0.000136232181395877 "28" "Sftpc" "surfactant associated protein C"
1.06670777239216e-131 1.65090745512363 0.854 0.125 2.00925076007788e-127 "29" "Tnfaip2" "tumor necrosis factor, alpha-induced protein 2"
1.597215413581e-127 2.27081725953236 0.537 0.049 3.00851495302117e-123 "29" "Cxcl2" "chemokine (C-X-C motif) ligand 2"
1.66215816828076e-90 1.64853858852299 0.87 0.184 3.13084112577364e-86 "29" "Ccl6" "chemokine (C-C motif) ligand 6"
7.80326605236393e-88 1.12117286672774 0.74 0.127 1.46982319362327e-83 "29" "Clec7a" "C-type lectin domain family 7, member a"
1.33346715968985e-84 2.66874972495134 0.935 0.3 2.5117187419918e-80 "29" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
6.95137062887609e-77 1.30538192913586 0.959 0.231 1.3093601716551e-72 "29" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
1.83809218275755e-48 1.16040578591361 0.878 0.327 3.46223043544212e-44 "29" "Cd44" "CD44 antigen"
4.55902175450872e-34 -1.94858879048859 0.423 0.844 8.58737337679263e-30 "29" "Tmsb10" "thymosin, beta 10"
7.00490725951765e-28 0.446412507296471 0.593 0.18 1.31944433140274e-23 "29" "Sirpa" "signal-regulatory protein alpha"
2.02830668516553e-21 0.653087282780489 0.805 0.424 3.82051847217778e-17 "29" "Anxa2" "annexin A2"
1.43286952089794e-19 0.496206060848426 0.984 0.912 2.69895302956336e-15 "29" "Fth1" "ferritin heavy polypeptide 1"
2.67024888192756e-16 -0.335023380296257 0.13 0.535 5.02968079399875e-12 "29" "Prdx1" "peroxiredoxin 1"
1.19907593140184e-15 -2.16794323842737 0.146 0.514 2.25857942438851e-11 "29" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
8.87404378567318e-12 0.476762992765533 0.764 0.479 1.6715148874694e-07 "29" "Ftl1" "ferritin light polypeptide 1"
8.9449989666364e-12 -1.41373999349157 0.179 0.464 1.68488000535563e-07 "29" "Sparc" "secreted acidic cysteine rich glycoprotein"
2.81057214988424e-11 0.310201277694192 0.894 0.65 5.29399370152196e-07 "29" "LOC100862446" NA
3.035018794142e-09 -0.570803391996876 0.195 0.441 5.71676140064587e-05 "29" "Bsg" "basigin"
6.36047151010372e-09 -0.900850627955824 0.098 0.342 0.000119805841364314 "29" "Lgals1" "lectin, galactose binding, soluble 1"
7.74480039198338e-09 -0.96376159382953 0.041 0.27 0.000145881060183399 "29" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
1.07837104459802e-07 -0.596321336095013 0.089 0.302 0.00203121969960484 "29" "Csrp1" "cysteine and glycine-rich protein 1"
2.3494293523408e-07 -0.623190897403388 0.22 0.441 0.00442538512806912 "29" "Selenop" "selenoprotein P"
4.97238183077298e-07 -0.720287150736428 0.065 0.257 0.00936597841644398 "29" "Igfbp7" "insulin-like growth factor binding protein 7"
2.16840655821947e-105 3.12958673204853 0.991 0.208 4.08441059306219e-101 "30" "Cbr2" "carbonyl reductase 2"
2.32596559364275e-92 2.17295438925791 0.773 0.127 4.38118879218548e-88 "30" "Hbb-bt" "hemoglobin, beta adult t chain"
9.18205637122418e-91 2.20721563231096 0.982 0.208 1.72953213808379e-86 "30" "Wfdc2" "WAP four-disulfide core domain 2"
1.7067329387913e-86 2.48626876208335 0.773 0.141 3.2148021635073e-82 "30" "Hba-a2" "hemoglobin alpha, adult chain 2"
7.49789607394689e-80 2.5143671373875 0.773 0.153 1.41230370448864e-75 "30" "Hba-a1" "hemoglobin alpha, adult chain 1"
2.31212969999298e-59 0.429317498570906 0.373 0.043 4.35512750290677e-55 "30" "Alas2" NA
7.07493990051353e-57 0.477773761038083 0.791 0.192 1.33263567966073e-52 "30" "Mt1" "metallothionein 1"
3.46731198140822e-49 2.74643905418905 0.809 0.3 6.53102884818053e-45 "30" "Hbb-bs" "hemoglobin, beta adult s chain"
4.20813608209948e-27 0.401475315913954 0.636 0.209 7.92644512424258e-23 "30" "Eln" "elastin"
1.93768225290728e-18 -0.423494504622454 0.373 0.103 3.64981829157615e-14 "30" "Lyz1" "lysozyme 1"
2.53032978112338e-17 -1.09367934366462 0.8 0.428 4.76612917572399e-13 "30" "Sftpc" "surfactant associated protein C"
4.59462851617245e-16 0.540912962436873 0.764 0.436 8.65444227306242e-12 "30" "Bsg" "basigin"
1.51287900702814e-14 0.260368894708856 0.282 0.079 2.8496588976382e-10 "30" "Bpgm" "2,3-bisphosphoglycerate mutase"
2.97016692166392e-13 -0.670169136910498 0.555 0.215 5.59460641364616e-09 "30" "Sftpa1" "surfactant associated protein A1"
5.91815138092718e-12 -0.800350119801555 0.518 0.202 1.11474299411144e-07 "30" "Mfap4" "microfibrillar-associated protein 4"
9.08616814336516e-12 0.292760865220961 0.418 0.156 1.71147063148426e-07 "30" "Nkx2-1" "NK2 homeobox 1"
1.25204960803784e-11 0.275025362691233 0.636 0.343 2.35836064170008e-07 "30" "Gm38733" NA
9.58330394171307e-11 -0.486677131485059 0.482 0.188 1.80511113046107e-06 "30" "Ccl6" "chemokine (C-C motif) ligand 6"
7.21790269518212e-10 -2.81995487573449 0.318 0.512 1.35956415166451e-05 "30" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
1.218997291919e-09 -1.31625490157779 0.364 0.628 2.29610329905862e-05 "30" "Cst3" "cystatin C"
5.49413350863277e-07 -0.377364342876768 0.418 0.187 0.0103487498768607 "30" "Col1a1" "collagen, type I, alpha 1"
1.20811481488821e-06 -0.663385120919504 0.245 0.44 0.0227560506532342 "30" "Selenop" "selenoprotein P"
1.00467410330619e-70 3.22465613945078 0.99 0.507 1.89240414098754e-66 "31" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
5.81735007094323e-67 1.50029130684656 0.971 0.3 1.09575605936287e-62 "31" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
6.26850179577836e-62 3.02465914749291 0.99 0.623 1.18073499825281e-57 "31" "Cst3" "cystatin C"
2.96666163264779e-54 1.11924667493891 0.913 0.232 5.58800385125537e-50 "31" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
2.3325694687088e-53 1.38734279171998 0.971 0.354 4.39362785125989e-49 "31" "Ctss" "cathepsin S"
6.45925460387871e-50 1.76668699263309 1 0.592 1.21666519718659e-45 "31" "Psap" "prosaposin"
3.32582285450545e-38 0.635729994812842 0.558 0.129 6.26451992874646e-34 "31" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
2.79049257516116e-32 1.04328528516922 0.721 0.212 5.25617181457357e-28 "31" "Lgals3" "lectin, galactose binding, soluble 3"
4.84049416102316e-30 0.399500151821411 0.644 0.194 9.11755480170323e-26 "31" "Mt1" "metallothionein 1"
6.15246365743634e-30 0.477505984423519 0.654 0.18 1.15887805451471e-25 "31" "Sirpa" "signal-regulatory protein alpha"
1.3040517046775e-23 0.309481716763845 0.442 0.11 2.45631179093054e-19 "31" "Csf1r" "colony stimulating factor 1 receptor"
3.27129213070993e-23 0.601362531118986 0.779 0.328 6.16180585740522e-19 "31" "Cd44" "CD44 antigen"
1.5896164333109e-22 0.599738614176423 0.442 0.118 2.99420151378441e-18 "31" "Ear2" "eosinophil-associated, ribonuclease A family, member 2"
1.61210856888039e-21 0.397685401481891 0.567 0.172 3.0365677003431e-17 "31" "Mpeg1" "macrophage expressed gene 1"
2.85750152255178e-19 0.800067100694954 0.981 0.913 5.38238986787854e-15 "31" "Fth1" "ferritin heavy polypeptide 1"
1.89772852937326e-18 0.271904077490012 0.308 0.072 3.57456145792747e-14 "31" "Cx3cr1" "chemokine (C-X3-C motif) receptor 1"
3.07329433319063e-18 0.350657590604312 0.442 0.13 5.78885720599788e-14 "31" "Clec7a" "C-type lectin domain family 7, member a"
6.34957963234785e-18 0.394115017562498 0.365 0.099 1.19600681954904e-13 "31" "Mrc1" "mannose receptor, C type 1"
5.59768585839362e-16 0.260305552578752 0.548 0.187 1.05438010828702e-11 "31" "Ccl6" "chemokine (C-C motif) ligand 6"
7.86750353634205e-14 0.506585982065664 0.25 0.067 1.48192296610539e-09 "31" "Cd14" "CD14 antigen"
2.58266683540464e-12 -1.44269907182932 0.125 0.464 4.86471125116818e-08 "31" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.17541266857096e-11 0.432999069540632 0.779 0.425 2.21400730252026e-07 "31" "Anxa2" "annexin A2"
2.09590285900468e-08 -0.710503583828451 0.067 0.337 0.000394784262522122 "31" "Apoe" "apolipoprotein E"
3.90812029318192e-08 -0.769581907709168 0.019 0.257 0.000736133538423746 "31" "Igfbp7" "insulin-like growth factor binding protein 7"
2.40842606045188e-07 -5.51624140730744 0.212 0.433 0.00453651132746717 "31" "Sftpc" "surfactant associated protein C"
1.19478426354017e-06 -0.916548338222746 0.192 0.437 0.0225049563880426 "31" "Ctsd" "cathepsin D"
3.75337991646848e-48 0.461914323422002 0.455 0.07 7.06986641066003e-44 "32" "Stab1" "stabilin 1"
2.34345275966046e-18 -1.82299192309225 0.812 0.914 4.41412761809644e-14 "32" "Fth1" "ferritin heavy polypeptide 1"
1.71283565593392e-17 -3.14221499977236 0.079 0.514 3.22629724151712e-13 "32" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
6.64007873287025e-15 -1.20542298651727 0.624 0.842 1.25072523012344e-10 "32" "Tmsb10" "thymosin, beta 10"
2.09347328177478e-14 0.289833705463904 0.545 0.21 3.94326627355098e-10 "32" "Eln" "elastin"
7.97714959944696e-13 -1.26255990721363 0.01 0.361 1.50257589855183e-08 "32" "Ctss" "cathepsin S"
1.55618875745897e-10 -1.06167826558351 0.04 0.342 2.93123714354971e-06 "32" "Lgals1" "lectin, galactose binding, soluble 1"
3.55691148893521e-10 0.602727290747671 0.703 0.437 6.69979848055837e-06 "32" "Selenop" "selenoprotein P"
8.10317656256877e-08 -0.818931308631475 0.089 0.348 0.00152631433732545 "32" "Gm38733" NA
6.39139110401791e-125 1.39037726147426 0.673 0.069 1.20388242835281e-120 "33" "Stab1" "stabilin 1"
5.31131962974825e-74 1.76808671431933 0.644 0.105 1.00044016545938e-69 "33" "Maf" "avian musculoaponeurotic fibrosarcoma oncogene homolog"
1.18727433520269e-55 2.43767039390093 0.624 0.129 2.23634993778779e-51 "33" "Hbb-bt" "hemoglobin, beta adult t chain"
2.23951167921545e-51 2.14128942372205 0.644 0.142 4.21834419897022e-47 "33" "Hba-a2" "hemoglobin alpha, adult chain 2"
6.63921174529725e-45 2.03586087224592 0.931 0.435 1.25056192434419e-40 "33" "Selenop" "selenoprotein P"
1.77233073687362e-43 2.27266657505039 0.614 0.154 3.33836217597514e-39 "33" "Hba-a1" "hemoglobin alpha, adult chain 1"
3.33003812258521e-36 0.691739708749075 0.485 0.098 6.27245980770151e-32 "33" "Mrc1" "mannose receptor, C type 1"
9.04126113603451e-36 0.421650489508088 0.307 0.044 1.70301194758346e-31 "33" "Alas2" NA
1.22100578476629e-28 0.751766120470226 0.96 0.457 2.29988649618579e-24 "33" "Sparc" "secreted acidic cysteine rich glycoprotein"
8.15815293582178e-28 0.603741209373048 0.624 0.201 1.53666968699139e-23 "33" "Mfap4" "microfibrillar-associated protein 4"
3.9942584283361e-27 2.50404299459698 0.673 0.302 7.52358517561388e-23 "33" "Hbb-bs" "hemoglobin, beta adult s chain"
3.59843107154087e-24 0.763009851424949 0.455 0.13 6.77800476635438e-20 "33" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
4.44301620075863e-21 0.523411351459009 0.564 0.186 8.36886531574896e-17 "33" "Col1a1" "collagen, type I, alpha 1"
1.12609302055161e-16 0.545100273589134 0.693 0.343 2.12110881351101e-12 "33" "Gm38733" NA
2.42558776846275e-15 0.357036043890246 0.911 0.623 4.56883712067643e-11 "33" "Cst3" "cystatin C"
7.23939156638434e-13 -1.14859955206442 0.762 0.429 1.36361179544415e-08 "33" "Sftpc" "surfactant associated protein C"
1.69039869625714e-10 -1.19329094858229 0.059 0.361 3.18403498426995e-06 "33" "Ctss" "cathepsin S"
8.35770597032664e-10 0.260041260665752 0.317 0.113 1.57425749657073e-05 "33" "Mdk" "midkine"
3.17908343211982e-09 -0.887986981841066 0.059 0.334 5.98812155274089e-05 "33" "Cd44" "CD44 antigen"
7.30264817612556e-09 0.282476630546818 0.663 0.434 0.000137552681045501 "33" "Ctsd" "cathepsin D"
4.271766065646e-08 -1.59685106357616 0.505 0.216 0.00080462985612508 "33" "Sftpa1" "surfactant associated protein A1"
5.32796713977662e-07 0.297516486012969 0.97 0.839 0.0100357589044832 "33" "Tmsb10" "thymosin, beta 10"
3.77604421735746e-17 -3.29461844408903 0.091 0.514 7.11255688781452e-13 "34" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
3.30473617642983e-13 -1.17419609851173 0.01 0.375 6.22480106192322e-09 "34" "Cd9" "CD9 antigen"
4.38616190301209e-13 -1.27668986216437 0 0.361 8.26177456051357e-09 "34" "Ctss" "cathepsin S"
2.0700915056e-11 -0.956915859910786 0.01 0.334 3.89922435994816e-07 "34" "Cd44" "CD44 antigen"
6.21387626313411e-10 -1.34897406639337 0.162 0.463 1.17044573292394e-05 "34" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.09540753193399e-09 -1.40194033855595 0.364 0.627 2.06330962715087e-05 "34" "Cst3" "cystatin C"
3.66265355538787e-09 -0.79964401956462 0.788 0.84 6.89897423692858e-05 "34" "Tmsb10" "thymosin, beta 10"
1.74462356672436e-07 -0.975222905119483 0.071 0.307 0.003286172950282 "34" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
1.78065583573186e-07 -0.662938515181667 0.182 0.441 0.00335404333218453 "34" "Selenop" "selenoprotein P"
2.21894090771191e-07 -0.962815993944649 0.04 0.269 0.00417959709376616 "34" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
2.28235240657166e-07 -0.74007128641487 0.273 0.533 0.00429903899301838 "34" "Prdx1" "peroxiredoxin 1"
6.86481258881615e-07 -1.41406837935301 0.889 0.913 0.0129305609922941 "34" "Fth1" "ferritin heavy polypeptide 1"
7.5051869547794e-07 -0.739163753319051 0.04 0.257 0.0141367701480225 "34" "Igfbp7" "insulin-like growth factor binding protein 7"
2.3146916454811e-06 -0.689468283081418 0.071 0.277 0.043599531834282 "34" "Sgk1" "serum/glucocorticoid regulated kinase 1"
1.24878258358895e-134 1.42407900806297 0.735 0.072 2.35220687444814e-130 "35" "Mt2" "metallothionein 2"
7.00703163460177e-121 0.945482508617808 0.827 0.092 1.31984447869359e-116 "35" "Plet1" "placenta expressed transcript 1"
3.52251316133777e-108 3.38630381788595 0.98 0.209 6.63500579069583e-104 "35" "Cbr2" "carbonyl reductase 2"
1.14791382432658e-99 2.02080808008292 0.959 0.191 2.16221047950155e-95 "35" "Mt1" "metallothionein 1"
1.05530554443469e-87 1.99312000514322 0.99 0.209 1.98777352349718e-83 "35" "Wfdc2" "WAP four-disulfide core domain 2"
1.22315601683141e-45 1.14787291400553 0.969 0.423 2.30393667330364e-41 "35" "Anxa2" "annexin A2"
3.56726849328745e-45 0.606686937715677 0.724 0.154 6.71930693395623e-41 "35" "Nkx2-1" "NK2 homeobox 1"
2.90913143142899e-40 0.550692209115963 0.755 0.207 5.47963996423964e-36 "35" "Hopx" "HOP homeobox"
2.72016237940726e-26 0.324900501592327 1 0.912 5.12369785785152e-22 "35" "Fth1" "ferritin heavy polypeptide 1"
8.8897955064551e-26 0.688318216537324 0.878 0.436 1.67448188159588e-21 "35" "Bsg" "basigin"
1.46109777996159e-23 0.288369857618751 0.255 0.043 2.75212377833565e-19 "35" "Igfbp2" "insulin-like growth factor binding protein 2"
2.30165425736723e-20 -1.70471253493275 0.704 0.841 4.33539595917692e-16 "35" "Tmsb10" "thymosin, beta 10"
1.74223334764954e-18 0.403274313679629 0.918 0.529 3.28167073363268e-14 "35" "Prdx1" "peroxiredoxin 1"
1.68091874221633e-13 -2.88719685456713 0.163 0.513 3.16617854283867e-09 "35" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
2.48278099172486e-13 -0.912363248877297 0.071 0.441 4.67656627601294e-09 "35" "Selenop" "selenoprotein P"
8.04419771672358e-09 -0.861117799454035 0.051 0.342 0.000151520508192205 "35" "Lgals1" "lectin, galactose binding, soluble 1"
8.31361524102127e-09 -1.45724793990116 0.061 0.337 0.000156595256679877 "35" "Apoe" "apolipoprotein E"
1.64595368993204e-08 -0.759158273701892 0.02 0.277 0.000310031837035599 "35" "Sgk1" "serum/glucocorticoid regulated kinase 1"
2.62095238356602e-07 -1.04507206737633 0.122 0.361 0.00493682590968495 "35" "Ctss" "cathepsin S"
8.32889585536702e-07 -1.1492088221598 0.245 0.463 0.0156883082331693 "35" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.02649156042716e-06 -0.920205481991771 0.051 0.269 0.0193349950322059 "35" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
1.90640821490224e-109 2.17439072895828 0.989 0.17 3.59091051358985e-105 "36" "Mpeg1" "macrophage expressed gene 1"
1.78280650018814e-62 4.33341825213807 1 0.623 3.35809432375437e-58 "36" "Cst3" "cystatin C"
1.6014472549561e-60 2.80205145743653 1 0.508 3.01648604943531e-56 "36" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
1.4638727987939e-57 2.65020360922302 1 0.592 2.7573508038082e-53 "36" "Psap" "prosaposin"
9.76741582959124e-31 0.946403582912423 0.932 0.424 1.83979044566181e-26 "36" "Anxa2" "annexin A2"
2.67084800518089e-15 0.48513929247871 0.716 0.329 5.03080930255873e-11 "36" "Cd44" "CD44 antigen"
8.19900471890524e-15 0.738791302182605 1 0.839 1.54436452885299e-10 "36" "Tmsb10" "thymosin, beta 10"
3.81627572694529e-14 -1.38394960359969 0.023 0.438 7.18833695927415e-10 "36" "Ctsd" "cathepsin D"
4.75311940514588e-13 -0.93172609023537 0.045 0.441 8.95297571153278e-09 "36" "Selenop" "selenoprotein P"
1.66890196551871e-12 0.425083273436675 0.693 0.343 3.14354374225104e-08 "36" "Gm38733" NA
1.6873437398765e-10 -5.72099737626793 0.102 0.434 3.17828066843138e-06 "36" "Sftpc" "surfactant associated protein C"
6.17608921579867e-10 -1.4415857341971 0.148 0.463 1.16332816468784e-05 "36" "Sparc" "secreted acidic cysteine rich glycoprotein"
6.89810400685351e-08 -1.47123055508582 0.068 0.337 0.00129932687073093 "36" "Apoe" "apolipoprotein E"
